APP_NAME,APP_VERSION_NAME,COUNTRY,LAST_MODIFIED_AT,REVIEW_TEXT,RATING,DEVELOPER_REPLY_DATE_AND_TIME,DEVELOPER_REPLY_TEXT,REVIEW_LINK,OS,Primary Topic,Secondary Topic,Other,REVIEW ENGLISH,MONTH,DATE,TIME
Wallbox,2.21.2(2022-01-05),DE,2022-01-25T08:17:42.000Z,"Die Wallbox funktioniert und macht eigentlich was sie soll, mein Auto laden. Aber die App dazu ist nutzlos. Verbindung per Bluetooth geht, aber dann muss ich mit dem Handy in der Garage stehen. Die WLAN Verbindung reicht nicht vom Haus zur Garage, also ist die App diesbezüglich nicht nutzbar. Ich baue jetzt nicht noch einen Router bzw. Repeater in die Garage um die App nutzen zu können",2,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOGel28j3eR4cYCgYY7ocVur0VY-3j6IJCAFQLFCLng2PhFcRj5B1C-TymaJYEsXisFxDKFezTRh7v4MtQ&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,"The wallbox works and actually does what she should, load my car. But the app is useless. Connection via Bluetooth goes, but then I have to stand with the mobile phone in the garage. The WLAN connection is not enough from the house to the garage, so the app is not usable in this regard. I'm not building a router or repeater in the garage to use the app",1,2022-01-25,08:17:42.000Z
Wallbox,2.21.2(2022-01-05),FR,2022-01-25T11:13:50.000Z,"Ah, cette période de jumelage... C'est incessant. Comment faire sorte que la Wallbox cesse de se jumeler en Bluetooth, une fois le setting fini, pour se contenter du Wi-Fi ? Et pourquoi elle tente un jumelage à chaque fois ? Si wallbox avait un informaticien, peut-être ?",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOGzsmS9ghDAVej0dTGkJOGYgDgLYthK5QGa7j2pT5JQK18i2FJBUxwOeinNG95GRXE2h4cZSDyw8tyRJQ&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,"Ah, this period of twinning ... it's incessant. How to get the Wallbox stops matching Bluetooth once finished settings, to settle for Wi-Fi? And why does it try a twinning each time? If Wallbox had a computer scientist, perhaps?",1,2022-01-25,11:13:50.000Z
Wallbox,2.21.2(2022-01-05),DE,2022-01-25T17:45:19.000Z,"Keine Verbindung zwischen Telefon und Gerät möglich. 1 mal war kurz verbunden, danach wieder weg! Ich bitte um update",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOGe33zZob5e-1azgedBnD-rvf-Q0wsabBq3zm1iG08DMrdbJBjveOp_r2VS3Au6a2kE4C6GHCjWidsp6Q&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,"No connection between the phone and the device possible. 1 times was briefly connected, then again away! I ask for update",1,2022-01-25,17:45:19.000Z
Wallbox,2.21.2(2022-01-05),ES,2022-01-25T23:27:44.000Z,"Edito: Difícil y nada intuitivo subir de versión el firmware offline al tratarse de garaje comunitario sin cobertura. Hecho en Commander 2 y Android 11. Sólo funcionó una vez, las demás se queda bloqueado sin avanzar. Tras el upgrade se perdió la configuración de idioma y hora. Poco intuitivo el cambio de pin de bloqueo sin conexión pero es posible realizarlo. También se reinicia el wallbox solo y deja el coche a media carga, digo a ver si se soluciona actualizando pero como tampoco se puede...",2,2021-09-10T10:17:23.000Z,"Hola David! Lamentamos que estés teniendo problemas. En la última versión de la APP hay una funcionalidad para llevar a cabo la actualización offline. En el siguiente link tienes una guía paso a paso para poder actualizar el cargador, aunque no tenga cobertura [https://bit.ly/3yVhzWl]. Esperamos que se pueda solucionar y nos vuelvas a dar feedback.",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOEUjBxI9uyVUbro2Xf7ZIeNzzkMB3QfqrlZ_GCH6xAfJ9__MYFDGCZ1I7EWrWZA9n8Jwz8pLEpZw5LDsg&corpus=PUBLIC_REVIEWS,Android,Update Process,,,"EDITE: Difficult and nothing intuitive to upload the Offline firmware version when dealing with community garage without coverage. Made in Commander 2 and Android 11. It only worked once, the others are blocked without advancing. After upgrade, the language and time settings were lost. Little intuitive change of locking pin offline but it is possible to do it. The wallbox is also restarted alone and leaves the car at half load, I say to see if it is solved by updating but nor can you ...",1,2022-01-25,23:27:44.000Z
Wallbox,2.21.2(2022-01-05),ES,2022-01-27T07:55:56.000Z,"De momento mala, no me deja emparejar la aplicación del móvil, con el cargador",1,2022-01-27T07:55:56.000Z,"Hola, muchas gracias por tu feedback. A nuestro departamento de atención al cliente le interesaría saber más de tu problema para resolverlo cuanto antes. Por favor, accede a este enlace https://support.wallbox.com/es/app-store-review/ para dar más información o sino también lo puedes hacer a través de la app de myWallbox.",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOH0BKHJVZaqk8C7428pTP9dUVlIoMkXZgu9oPixzhAEYlzDlYLzveAwFqXlVzROSX69NXLsZNKbRQPLcw&corpus=PUBLIC_REVIEWS,Android,First Linkage,,,"Of bad moment, it does not let me match the mobile application, with the charger",1,2022-01-27,07:55:56.000Z
Wallbox,2.21.2(2022-01-05),EN,2022-01-27T08:20:29.000Z,"As of 2022/01, Wallbox app and charger work as indicated. Short-comings: After bios updates it appears that wifi passwords have to be entered. The app allows you to only enter one price per kWh. Because I am on TOU, ideally 3 different prices for different times of the day are needed, but the app only allows for entry of one. I would love to see features like only charging when less carbon-intensivs electricity is available like Hondalinks program. Ohmconnect interactions are missing.",3,2022-01-27T08:20:29.000Z,"Hi Anthony, we've forwarded your feedback to our developers. Thank you for taking out the time to send us your suggestions!",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOEVOFfP6epCusBLDE4TMylEeA4_xbTZMCPY4qPP_IUXqMsEJMwzGN0_m0ASsvkrTOQk1UHxnkBJOTj_JA&corpus=PUBLIC_REVIEWS,Android,WLAN Password,Schedules,,"As of 2022/01, Wallbox app and charger work as indicated. Short-comings: After bios updates it appears that wifi passwords have to be entered. The app allows you to only enter one price per kWh. Because I am on TOU, ideally 3 different prices for different times of the day are needed, but the app only allows for entry of one. I would love to see features like only charging when less carbon-intensivs electricity is available like Hondalinks program. Ohmconnect interactions are missing.",1,2022-01-27,08:20:29.000Z
Wallbox,2.21.2(2022-01-05),SV,2022-01-27T08:21:08.000Z,Riktigt usel och seg app. Min Pulsar Plus tappar också wifi kontakten hela tiden trots att avståndet till routern är kort. Otroligt omständigt att lägga in scheman för laddning. Det funkar inte att aktivera power boost (lastbalansering) heller. WallBox har haft tre månader på sig att lösa detta och nu har åtminstone jag tröttnat.,1,2022-01-27T08:21:08.000Z,"Hej Noak, tack för din feedback. Vår kundservice vill veta mer om ditt problem för att lösa det så snabbt som möjligt. Använd den här länken https://support.wallbox.com/sv/app-store-review/ för att ge dem mer information eller använd myWallbox-appen.",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOHnuAzUU5lvoINrtZwm7pQMEW-XknOp-rchFhgUeUCa2iZT7DOUje3JTuHtgQH-ojRlxdjq3_h01ak7Ew&corpus=PUBLIC_REVIEWS,Android,Connectivity,Schedules,,Really lousy and seg app. My pulse plus also drops the WiFi connector all the time even though the distance to the router is short. Incredibly circumstantial to post schedules for charging. It does not work to activate Power Boost (load balancing) either. Wallbox has had three months to solve this and now have at least I got tired.,1,2022-01-27,08:21:08.000Z
Wallbox,2.21.2(2022-01-05),DE,2022-01-27T08:23:25.000Z,Ich kann leider die neue Software v.5.5.10 nicht installieren. Es ist auch keine Verbindung zur Wallbox weder via WLAN noch Bluetooth möglich.,2,2022-01-27T08:23:25.000Z,"Hallo Rüdiger, Vielen Dank für Ihren Feedback. Unsere Kundendienstabteilung möchte mehr über Ihr Problem erfahren, um es so schnell wie möglich zu lösen. Bitte verwenden Sie diesen Link https://support.wallbox.com/de/app-store-review/, um weitere Informationen bereitzustellen, oder verwenden Sie die myWallbox-App.",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOF0IAPRBYoHPcEu2JxtZotWnodiXOJnQh_COtHjZtVJxxvL7Xrv15PjO6skpQVMVPQyYN13TY2QjE7pxA&corpus=PUBLIC_REVIEWS,Android,Update Process,,,"Unfortunately, I can not install the new software v.5.5.10. There is no connection to the wallbox neither via WLAN nor Bluetooth possible.",1,2022-01-27,08:23:25.000Z
Wallbox,2.21.2(2022-01-05),EN,2022-01-27T08:24:33.000Z,What a piece of Junk Will only connect to charger when standing next to it WI fi doesn't work. It was a mistake buying this charger 😫,1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOHrf2Z0lBwVEfeNnJQ7VE4qxQtt62syil6C2IHaNCYhNG5izZXFR8FLHPYPnDUE0K50O5DW3s3dNpmr1w&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,What a piece of Junk Will only connect to charger when standing next to it WI fi doesn't work. It was a mistake buying this charger 😫,1,2022-01-27,08:24:33.000Z
Wallbox,2.22.3(2022-01-20),EN,2022-01-27T08:25:02.000Z,Useless.,1,2022-01-27T08:25:02.000Z,"Hello Matt, Thank you for your feedback . Can you please share the problem with us in more detail so that we can improve our app. Please contact us at https://support.wallbox.com/en/app-store-review/",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOF_hpuuuiZ3tjZ_esIwwPat9D4R6_RaIIZ5v03t1FQLFvLAmfRNaywqi1snoOJsr5Xl16cmOJZZKXmlzQ&corpus=PUBLIC_REVIEWS,Android,Unknown,,,Useless.,1,2022-01-27,08:25:02.000Z
Wallbox,2.21.2(2022-01-05),SV,2022-01-29T12:35:33.000Z,"Fungerar inte, kan inte scanna qr-kod. Bedrövligt dålig ux.",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOE6dpAlRTiDbSLnqIcQcJDP79iIdErqv80ZknDddmtNGWiLuCBkaQprAz16wzzdcTSDI4SCpZyr8S7kcQ&corpus=PUBLIC_REVIEWS,Android,First Linkage,,,"Does not work, cannot scan QR code. Misfortable bad UX.",1,2022-01-29,12:35:33.000Z
Wallbox,2.21.2(2022-01-05),NO,2022-01-29T13:58:19.000Z,"Er alltid frakoblet,får aldri kontakt over WiFi.",2,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOFqWTgDxmbk92VTiTrJR2Ls3TF2t7AtgSgAa6klclI6ypRpzcJr8G2DRUWhI42f47qPlq_krHnPodRhkA&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,"Is always offline, never gets contact over WiFi.",1,2022-01-29,13:58:19.000Z
Wallbox,2.21.2(2022-01-05),ES,2022-02-01T08:31:30.000Z,"Lamentable el proceso de actualización del sw del cargador. Esperando más de 15 min. a que la barra de progreso avance un segundo paso, con la aplicación bloqueada. Desisto de actualizar tras varios intentos durante 1h. Si la conectividad móvil es demasiado débil o no se dan las condiciones necesarias debería indicarlo antes de comenzar el proceso.",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOEobhH9ingK00MdeB4yrVom4CYF5hT8-inNXJqzMjTNGNlPqs3i0uNdRochtY7aCJ7w7-nXGX8g4bSrUQ&corpus=PUBLIC_REVIEWS,Android,Update Process,,,"Unfortunate the SW update process of the charger. Waiting for more than 15 min. To which the progress bar progresses a second step, with the blocked application. I want to update after several attempts for 1h. If mobile connectivity is too weak or the necessary conditions are not given, you should indicate it before starting the process.",2,2022-02-01,08:31:30.000Z
Wallbox,2.21.2(2022-01-05),EN,2022-02-01T18:10:14.000Z,"Since I have learned the developers read this I thought I would go beyond ""garbage app"". To be constructive hoping this will make any difference. The charger works fine. The app is just terrible. Customer service has been really great, but this is not their fight. I use a Galaxy Fold 3. Once I get these configured I might just uninstall the app and live a happy life. 1) consistent failure connecting to the device. BT is way better, but ultimately its a misfire. 80% of the time this fails. I guess turning off WiFi improves this.. Tapping on the lifetime stats closing sometimes helps then returning, but mostly its force close and try again. 2) I have a six day week, S-F. I cannot get to Saturday on my phone because its not there. With my Fold open with the big screen, I have more screen, but I cannot scroll down to see it. Six day week it is. Because of the schedule (I am assuming), I often don't get a charge overnight. The worst problem ever. Using a schedule saves money. Not using a schedule doesn't justify the purchase.",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOH3QfcxtiQXn0M2tsrd26wJnlkXBe1oZu-a4waIpm0ddHM3EZyxgBsHMXpNs-8eWa67RRpUij8fCoPvUA&corpus=PUBLIC_REVIEWS,Android,Connectivity,Schedules,,"Since I have learned the developers read this I thought I would go beyond ""garbage app"". To be constructive hoping this will make any difference. The charger works fine. The app is just terrible. Customer service has been really great, but this is not their fight. I use a Galaxy Fold 3. Once I get these configured I might just uninstall the app and live a happy life. 1) consistent failure connecting to the device. BT is way better, but ultimately its a misfire. 80% of the time this fails. I guess turning off WiFi improves this.. Tapping on the lifetime stats closing sometimes helps then returning, but mostly its force close and try again. 2) I have a six day week, S-F. I cannot get to Saturday on my phone because its not there. With my Fold open with the big screen, I have more screen, but I cannot scroll down to see it. Six day week it is. Because of the schedule (I am assuming), I often don't get a charge overnight. The worst problem ever. Using a schedule saves money. Not using a schedule doesn't justify the purchase.",2,2022-02-01,18:10:14.000Z
Wallbox,2.21.2(2022-01-05),EN,2022-02-02T20:47:43.000Z,"I can only agree in what other are saying. Wifi connection never works, bluetooth needs to be very close to work. But it takes forever to pair and you will lose connection at least once every time you try to do anything with it. The scheduling works sometimes, but more often then it should, the charger just doesnt charge. Who knows why? On the plus side, It is small and good looking!",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOHvH9UHx01AS-_6EhMn1JssYpVFj8QlfcvylQAxtzndQM1sZFwr2qa1I5vWl5atAwByGTBTWcSzSmDEzw&corpus=PUBLIC_REVIEWS,Android,Connectivity,Schedules,,"I can only agree in what other are saying. Wifi connection never works, bluetooth needs to be very close to work. But it takes forever to pair and you will lose connection at least once every time you try to do anything with it. The scheduling works sometimes, but more often then it should, the charger just doesnt charge. Who knows why? On the plus side, It is small and good looking!",2,2022-02-02,20:47:43.000Z
Wallbox,2.21.2(2022-01-05),SV,2022-02-03T20:38:11.000Z,"Väldigt seg app, få inställningar, svårt att få kontakt/parkoppla.",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOHwxyJTYYJ70bHWCo1sN7DjqUcTnMv5GcuwbwQn_BzJYd9leUmVPXt14qZtJGCxcXPx3Kcpry2zYzTerQ&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,"Very tough app, get settings, hard to get contact / pair.",2,2022-02-03,20:38:11.000Z
Wallbox,2.21.2(2022-01-05),EN,2022-02-04T07:57:16.000Z,"Nothing is clear, difficult to use and set up exactly how how you need.",2,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOE81Y1E7fO3Hd26tfnzNHU2wddljrUAAntSTfx_A-PCr-DOPfYQWUL_86nFt2_kcliKGl8SFMdW0x_zVg&corpus=PUBLIC_REVIEWS,Android,First Linkage,,,"Nothing is clear, difficult to use and set up exactly how how you need.",2,2022-02-04,07:57:16.000Z
Wallbox,2.21.2(2022-01-05),NO,2022-02-04T16:25:03.000Z,"Jeg sliter med Wallbox. Bilen lader når jeg kobler til bilen, men ikke i henhold til klokkeslettet jeg har innstilt i bilen. Jeg får heller ikke lastet ned siste oppgradering.",2,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOFmkQEctjcOG0l49Mz9_41QEmx5K5kGxb6P5hT0o8cNyCvoAAhob1son57G5SB3wYc7Tidsn_rI7-hdjQ&corpus=PUBLIC_REVIEWS,Android,Schedules,Update Process,,"I'm struggling with Wallbox. The car charger when I connect to the car, but not according to the time I have set in the car. I also don't get downloaded last upgrade.",2,2022-02-04,16:25:03.000Z
Wallbox,2.21.2(2022-01-05),ES,2022-02-05T09:38:27.000Z,"Es una app que funciona mal, no te guarda las programaciones, se desactivan solas y te llevas la sorpresa que el coche no se ha cargado. Tienes que estar siempre comprobando que se ha puesto en marcha la carga. Luego se desconfigura y te pide de nuevo que te registres y claro como el cargador ya está registrado con anterioridad te da error, cargador ya registrado. En definitiva una APP para facilitar la carga de tu coche eléctrico que no te deja cargarlo, cosa grave pues te quedas sin coche.",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOGNX4BRyZbncR2BcE9go0ZryqhZiZc3BBho14MOEz39EZ48WBuuiVC8pzLmDtcjNO4kykDq6jf40UlVhA&corpus=PUBLIC_REVIEWS,Android,Schedules,,,"It is an app that works badly, you do not save you the schedules, you deactivate alone and you get the surprise that the car has not been loaded. You have to always be checking that the load has been launched. Then it is disconfigured and asks you again that you register and clear as the charger is already registered before you get error, charger already registered. In short, an app to facilitate the burden of your electric car that does not let you upload it, a serious thing, because you run out of a car.",2,2022-02-05,09:38:27.000Z
Wallbox,2.21.2(2022-01-05),SV,2022-02-05T12:02:43.000Z,Så otroligt usel att den aldrig skulle ha släppts. Tog nog 30 minuter med strul utan information om vad som krånglar för att ens komma igång.,1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOG6fQNjf6mfdQyFM4fn9B3uPA6Ofv7SplaZAf_BurVO3aPreon8Cu_KbVZk_MCvmhXtCeKTldGwRaWK0Q&corpus=PUBLIC_REVIEWS,Android,First Linkage,,,So incredibly lousy that it would never have been released. Took 30 minutes with the strip without information about what hassles to even get started.,2,2022-02-05,12:02:43.000Z
Wallbox,2.21.2(2022-01-05),DE,2022-02-07T21:55:04.000Z,Im September wurde meine Box installiert. Im Oktober über die App ein Update auf gespielt. Seit dem ist keine Verbindung mehr möglich. Schon die ganzen Ratschläge gemacht wie App neu installiert usw aber es geht nix. Ich bekomme keine Verbindung zu meiner Wallbox. Ist echt sch.... Wäre echt super wenn man das endlich in den Griff bekommen würde.,1,2022-02-11T13:14:20.000Z,"Hallo Manfred, Vielen Dank für Ihren Feedback. Unsere Kundendienstabteilung möchte mehr über Ihr Problem erfahren, um es so schnell wie möglich zu lösen. Bitte verwenden Sie diesen Link https://support.wallbox.com/de/app-store-review/, um weitere Informationen bereitzustellen, oder verwenden Sie die myWallbox-App.",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOECppyZ8OfzkkYE98djY_dHMrUmTgB0nj6leWxKoZ09xxAATdZ0d7d8YfJ_6aO5XTiwfFcEEfTKlZrZAA&corpus=PUBLIC_REVIEWS,Android,Connectivity,Post Update,,"In September my box was installed. In October, an update is played over the app. Since then no connection is possible. Already the whole advice made like app reinstalled etc. But it's nothing. I do not connect to my wallbox. Is really nice .... would be really great if you would finally get under control.",2,2022-02-07,21:55:04.000Z
Wallbox,2.23.3(2022-02-07),EN,2022-02-10T06:42:47.000Z,"Wallbox won't charge my car, the app recognises that my car is plugged in but just says 'waiting' for car. My car app says that it's connected to a socket but shows no charge. Went through all the troubleshooting on the Wallbox website but..... My wall box won't hold a WiFi connection to allow me to update the Wallbox software. The app looks decent but when the Wallbox just won't work, including through the app then its all pretty useless.",1,2022-02-11T13:13:19.000Z,"Hello Ian, thank you for your feedback. Our customer service department would like to know more about your issue in order to solve it as quickly as possible. Please use this link https://support.wallbox.com/en/app-store-review/ to provide them with more information or use the myWallbox app.",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOGBH8pdtI84OJiQF5HWkXewcmnGSi2wtCE6-IvVk0Cdb8MQW58i28XioChgr_ujjws2NS7A41AczROQ8g&corpus=PUBLIC_REVIEWS,Android,Update Process,,,"Wallbox won't charge my car, the app recognises that my car is plugged in but just says 'waiting' for car. My car app says that it's connected to a socket but shows no charge. Went through all the troubleshooting on the Wallbox website but..... My wall box won't hold a WiFi connection to allow me to update the Wallbox software. The app looks decent but when the Wallbox just won't work, including through the app then its all pretty useless.",2,2022-02-10,06:42:47.000Z
Wallbox,2.21.2(2022-01-05),EN,2022-02-10T07:59:25.000Z,Pretty bad app. It insists on connecting over Bluetooth even though I set it up on wifi. I would probably not but a wallbox again.,2,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOHHVLgdJ_T5ujTG_4U-fvW6mxCaWmtG94VfeJPN9kbDa54BG3dSRm3mpXqv3p-sPOHn9OJKy0rg8hWGag&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,Pretty bad app. It insists on connecting over Bluetooth even though I set it up on wifi. I would probably not but a wallbox again.,2,2022-02-10,07:59:25.000Z
Wallbox,2.23.3(2022-02-07),NL,2022-02-10T20:32:44.000Z,Sinds de versie van 7-2-2022 kan ik de app niet meer koppelen met de wallbox. Kan deze dan ook niet ontgrendelen en de auto opladen. Ik zou daarom graag zsm terug willen naar de versie van 5-1-2022. Dan kan ik tenminste de auto weer opladen. Maar hoe doe ik dat? Mijn Android versie = 8.0.0,1,2022-02-11T13:11:51.000Z,"Hallo Tecla, bedankt voor uw feedback. Onze klantenservice zou graag meer willen weten over uw probleem om deze zo spoedig mogelijk te behandelen. Gebruik deze link om meer informatie te geven aan ons https://support.wallbox.com/nl/app-store-review/ of doe dit via de myWallbox app.",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOFXk8XAMIJBlHGbQUdFA40gKF-1GDkvRFfOdrq2A-DSJdLxagTCNO0bYe2OK3MmhkijysSyHNdFOb_aAw&corpus=PUBLIC_REVIEWS,Android,Connectivity,Post Update,,"Since the version of 7-2-2022, I can no longer link the app with the wallbox. Can therefore not unlock it and charge the car. That is why I would like to return to the 5-1-2022 version. Then at least I can charge the car again. But how do I do that? My Android version = 8.0.0",2,2022-02-10,20:32:44.000Z
Wallbox,2.23.3(2022-02-07),NL,2022-02-10T23:04:10.000Z,Wifi moet iedere keer opnieuw ingesteld worden. Hij wil om de haverklap gewoon niet via wifi verbonden blijven.,1,2022-02-11T13:11:21.000Z,"Hallo Emil, bedankt voor uw feedback. Onze klantenservice zou graag meer willen weten over uw probleem om deze zo spoedig mogelijk te behandelen. Gebruik deze link om meer informatie te geven aan ons https://support.wallbox.com/nl/app-store-review/ of doe dit via de myWallbox app.",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOF-4NrWRIrXTwE_YzX9Xze0I0nn9EDv5-R4QMaMp8p4QUWraPoVqY2lrM9jCOddE-8vUhSFWouLnnQyNg&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,WiFi must be reset every time. He just doesn't want to stay connected via WiFi.,2,2022-02-10,23:04:10.000Z
Wallbox,2.23.3(2022-02-07),EN,2022-02-11T09:15:27.000Z,"Trash If the app fails your car does. Failed to charge on schedule over night (possibly following a forced update by Wallbox to the software). In the morning the app won't pair with the charger therefore it's complete junk and you have ZERO ability to charge your car. What's the point of this app and why can't it be over ridden via an internet browser login? Why does it need to ""pair"" EVERY time??! Wallbox has been powered off and back on. Bluetooth off and on. App uninstalled and reinstalled.",1,2022-02-11T13:10:55.000Z,"Hello David, thank you for your feedback. Our customer service department would like to know more about your issue in order to solve it as quickly as possible. Please use this link https://support.wallbox.com/en/app-store-review/ to provide them with more information or use the myWallbox app.",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOGI8e771jSA8_CEI03hWopcNUWo1QYlwG_zOEwtUh6l_TKHOefUY3E0q7v38UDKalK4qvoW_K9DBvFFnA&corpus=PUBLIC_REVIEWS,Android,Connectivity,Schedules,,"Trash If the app fails your car does. Failed to charge on schedule over night (possibly following a forced update by Wallbox to the software). In the morning the app won't pair with the charger therefore it's complete junk and you have ZERO ability to charge your car. What's the point of this app and why can't it be over ridden via an internet browser login? Why does it need to ""pair"" EVERY time??! Wallbox has been powered off and back on. Bluetooth off and on. App uninstalled and reinstalled.",2,2022-02-11,09:15:27.000Z
Wallbox,2.23.3(2022-02-07),DE,2022-02-11T16:25:37.000Z,Seit dem gestrigen App update geht nichts mehr. Die App koppelt nicht mehr und ich kann die Wallbox weder sperren noch entsperren.,1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOEKNOkzruOK00-ptJhsIqED6FM6U4jK36_K3nfn_8vW0ikET0AFT0B940hd4f_SU2bZOg58YhXo93_TUQ&corpus=PUBLIC_REVIEWS,Android,Connectivity,Post Update,,Since yesterday's app update nothing works. The app no ​​longer couples and I can not lock the wallbox or unlock.,2,2022-02-11,16:25:37.000Z
Wallbox,2.23.3(2022-02-07),FR,2022-02-11T18:10:39.000Z,"Beaucoup de bugs, le WiFi de la Wallbox Pulsar Plus ne tient pas, au bout de 24h ou 48h il n'y a plus que le bluetooth qui fonctionne, obligé de redémarrer la wallbox systématiquement. La programmation j'y comprend rien, je programme une charge, ca fonctionne, je supprime la programmation et ca reprogramme tout seul de manière aléatoire 15 jours ou 1 mois après. Et depuis la dernière mise a jour, le visuel est carrément dégueulasse, la police trop grosse et les affichages imcomplets. Du boulot",2,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOEt0NIMWCay3ZH4IS2jbQkYo0wF28gxpLctu0I2OQEC1XcR4tKVpUrtg65_SBnyoXXZmyJLtH4tu2rXNQ&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,"Many bugs, the WiFi of the Wallbox Pulsar Plus does not, after 24 hours or 48 hours there is only the bluetooth that works, forced to restart the Wallbox systematically. The programming I understand nothing, I program a charge, it works, I delete the programming and ca reprogram alone randomly 15 days or 1 month after. And since the last update, the visual is downright disgusting, the police too big and the imcomplet displays. Work",2,2022-02-11,18:10:39.000Z
Wallbox,2.23.3(2022-02-07),NL,2022-02-12T11:26:32.000Z,"Een ander tarief per kWh instellen niet mogelijk, omdat het schermtoetsenbord in beeld blijft, en de 'opslaan' knop afdekt.",3,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOEIcVaXlD8cbMvC2N2YXvQZX-bPE5UuB9r9xTOmizwYGxhBkIQetHE8o5NTL75sZXrafmRMbzzg-hcCXQ&corpus=PUBLIC_REVIEWS,Android,Schedules,,,"Do not set a different rate per kWh because the screen keyboard stays in the picture, and covers the 'save' button.",2,2022-02-12,11:26:32.000Z
Wallbox,2.21.2(2022-01-05),EN,2022-02-13T11:15:02.000Z,Not got my vehicle yet but wallbox constantly shows green and ready on Android app. Although padlock is in locked position and all looks OK on the apple app. Have tried clearing all data and reinstalling app but still the same,3,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOF-qrtr4N2aWtIiFy0elGhZWCIyj9Es_l8gWs9Bhk7wPE98hMZJrzW2PnyieZ0rp9R4rDT04atxsmFp6g&corpus=PUBLIC_REVIEWS,Android,First Linkage,,,Not got my vehicle yet but wallbox constantly shows green and ready on Android app. Although padlock is in locked position and all looks OK on the apple app. Have tried clearing all data and reinstalling app but still the same,2,2022-02-13,11:15:02.000Z
